piece_id,scraping_id,app_id,device_id,date_scraped,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data,piece_name,city_name,scraped,bounding_box1_x,bounding_box1_y,bounding_box2_x,bounding_box2_y,center_point_x,center_point_y,geojson_coordinates,method
Alcobendas--2800601001--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163139000,2130.58,6,12.9545,2,,2800601001,Alcobendas,1,-3.63857,40.5399,-3.63614,40.5371,-3.63736,40.5385,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.636143494655429,40.53984571313783],[-3.636288436268658,40.53975936406739],[-3.636314841977277,40.53962403060208],[-3.636355242202664,40.53940762577888],[-3.636343338952552,40.53912842887734],[-3.636343473727442,40.53910136547897],[-3.636342455507941,40.53887620149504],[-3.636340210367407,40.53840318760151],[-3.636338858484136,40.538060887530044],[-3.636618314164514,40.5374512670165],[-3.637029867459828,40.53719674924705],[-3.637353596222371,40.537091333034105],[-3.637634152620975,40.53741410462032],[-3.637774656743767,40.53763407181751],[-3.637842575340365,40.53771928661602],[-3.638041166295769,40.53807402717666],[-3.638192401651194,40.53833898795492],[-3.638400525757,40.538770241611985],[-3.638569122587885,40.53911617317438],[-3.638407942526651,40.53916206589531],[-3.638163077699123,40.53921747365342],[-3.638090493357752,40.539226896921264],[-3.63808653081316,40.53920440923516],[-3.637876434849367,40.53926410718055],[-3.637754270851268,40.539300852186535],[-3.637727373812414,40.53930548256273],[-3.637551026066656,40.53935151185937],[-3.637516926048621,40.539374225803776],[-3.637468157303323,40.53940600792199],[-3.637313258576319,40.539492468350495],[-3.637239641918692,40.53955138161498],[-3.63696753114983,40.53965651293263],[-3.636590383188664,40.53980722079674],[-3.63630331376971,40.53988540634918],[-3.636143494655429,40.53984571313783]]]]}}",cusec
Alcobendas--2800601002--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163157000,2050.08,11,12.1682,3,,2800601002,Alcobendas,1,-3.63735,40.5403,-3.63321,40.537,-3.63528,40.5386,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.633213347906851,40.537789757744],[-3.633712440625652,40.53769241021557],[-3.63410764820743,40.53761367999938],[-3.635049829237468,40.537432850263805],[-3.6358203485225,40.53727996983901],[-3.635928659200935,40.53726134789835],[-3.636036561232472,40.53723822817192],[-3.636143766506089,40.53721510767654],[-3.636250505693944,40.53719203018824],[-3.636356894513545,40.53716437802179],[-3.636462190438067,40.53713679123623],[-3.636567073973884,40.5371091832037],[-3.636627068179231,40.537090830397595],[-3.636709873297375,40.537067879853325],[-3.636791903053667,40.53704036602261],[-3.636873165729174,40.53701290591064],[-3.637034322215982,40.5369624614653],[-3.637353596222371,40.537091333034105],[-3.637029867459828,40.53719674924705],[-3.636618314164514,40.5374512670165],[-3.636338858484136,40.538060887530044],[-3.636340210367407,40.53840318760151],[-3.636342455507941,40.53887620149504],[-3.636343473727442,40.53910136547897],[-3.636343338952552,40.53912842887734],[-3.636355242202664,40.53940762577888],[-3.636314841977277,40.53962403060208],[-3.636288436268658,40.53975936406739],[-3.636143494655429,40.53984571313783],[-3.635988269578159,40.53993666000415],[-3.635739612397823,40.54002361455624],[-3.635501390060693,40.54007898102706],[-3.635215359002981,40.54011658580904],[-3.635016546217674,40.540198747711464],[-3.634853556941979,40.54025366420077],[-3.634777679119344,40.54030365602251],[-3.634764021899693,40.54022716014555],[-3.634449092254767,40.53989558324363],[-3.634385981083482,40.539855357420194],[-3.634284416883756,40.53957665076797],[-3.6341715171099,40.53926197073453],[-3.634145714820006,40.539185490979776],[-3.634052005680707,40.538951795256295],[-3.633998410213334,40.53883046414826],[-3.633917328940532,40.538718305304556],[-3.633806610529009,40.53860179103065],[-3.633551942591414,40.53827886373072],[-3.633334000426999,40.537982748557624],[-3.633282868541162,40.537883934788844],[-3.633213347906851,40.537789757744]]]]}}",cusec
Alcobendas--2800601003--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163176000,2335.42,17,0,0,,2800601003,Alcobendas,1,-3.63478,40.541,-3.63072,40.5378,-3.63275,40.5394,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.630723326913552,40.538614125669646],[-3.630916200051004,40.5385274856145],[-3.631011072444395,40.53848643298426],[-3.631185669476066,40.5384134137119],[-3.631361665342945,40.538340387432626],[-3.631539302890073,40.5382718383321],[-3.631718363189202,40.538203312710614],[-3.63179778688269,40.53817581216834],[-3.631951924049761,40.53812096641043],[-3.632107165272502,40.53807054317038],[-3.632263517524386,40.53802465321477],[-3.63242107377468,40.53797873934062],[-3.63249207455701,40.5379603248315],[-3.63263451238306,40.537919046512314],[-3.632778095581206,40.53788669494665],[-3.632922411157397,40.53784986988717],[-3.633067135185117,40.53781756576638],[-3.633213347906851,40.537789757744],[-3.633282868541162,40.537883934788844],[-3.633334000426999,40.537982748557624],[-3.633551942591414,40.53827886373072],[-3.633806610529009,40.53860179103065],[-3.633917328940532,40.538718305304556],[-3.633998410213334,40.53883046414826],[-3.634052005680707,40.538951795256295],[-3.634145714820006,40.539185490979776],[-3.6341715171099,40.53926197073453],[-3.634284416883756,40.53957665076797],[-3.634385981083482,40.539855357420194],[-3.634449092254767,40.53989558324363],[-3.634764021899693,40.54022716014555],[-3.634777679119344,40.54030365602251],[-3.634353434223146,40.540553730935855],[-3.634260733578822,40.540666877782215],[-3.633965926005638,40.540902696701345],[-3.633744584884213,40.541030037892654],[-3.633735630832907,40.54101656018592],[-3.633501702428229,40.54074760032699],[-3.633366485778101,40.540613193245164],[-3.633269193153777,40.54050562278122],[-3.633056025429016,40.540286069971536],[-3.632880410084145,40.54009333858682],[-3.632846005319649,40.540084504650665],[-3.632743292687179,40.53994991878026],[-3.632705551496299,40.53990512523709],[-3.632576222132924,40.53973014863727],[-3.632427503255883,40.539492193379196],[-3.632323160076247,40.53934412975831],[-3.632311346244971,40.539069395812106],[-3.632295659441285,40.538848798458275],[-3.632005207600452,40.53885038488641],[-3.631994651141925,40.53862523696279],[-3.63195587929424,40.538508328245804],[-3.631802466494334,40.538473075883815],[-3.631586073383702,40.53850134234831],[-3.630723326913552,40.538614125669646]]]]}}",cusec
Alcobendas--2800601004--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163199000,2241,10,0,0,,2800601004,Alcobendas,1,-3.63374,40.5413,-3.62973,40.5385,-3.63174,40.5399,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.631799569468553,40.5412748919568],[-3.631365245349618,40.541115105551214],[-3.63122223130248,40.54105730497271],[-3.63112666199746,40.541021831204915],[-3.630884487177628,40.540924034601254],[-3.630755671396138,40.54088421870245],[-3.630712810072263,40.54080334580583],[-3.630661918480122,40.54068653799008],[-3.630573563995937,40.540556371756075],[-3.630476955569636,40.54036322441464],[-3.630333648002081,40.54011625509925],[-3.630176307226484,40.53986035776432],[-3.630105720550411,40.53977063057048],[-3.630010176314097,40.53954144510927],[-3.629949396763714,40.539514708443114],[-3.629954686705725,40.53948316655749],[-3.629833933722133,40.539317163387295],[-3.629759947487852,40.539258985566335],[-3.629728220265951,40.53906550641288],[-3.629892518941006,40.538992528107734],[-3.630162904324818,40.53886492677225],[-3.630479300701408,40.538723557724786],[-3.630723326913552,40.538614125669646],[-3.631586073383702,40.53850134234831],[-3.631802466494334,40.538473075883815],[-3.63195587929424,40.538508328245804],[-3.631994651141925,40.53862523696279],[-3.632005207600452,40.53885038488641],[-3.632295659441285,40.538848798458275],[-3.632311346244971,40.539069395812106],[-3.632323160076247,40.53934412975831],[-3.632427503255883,40.539492193379196],[-3.632576222132924,40.53973014863727],[-3.632705551496299,40.53990512523709],[-3.632743292687179,40.53994991878026],[-3.632846005319649,40.540084504650665],[-3.632880410084145,40.54009333858682],[-3.633056025429016,40.540286069971536],[-3.633269193153777,40.54050562278122],[-3.633366485778101,40.540613193245164],[-3.633501702428229,40.54074760032699],[-3.633735630832907,40.54101656018592],[-3.633744584884213,40.541030037892654],[-3.633316962324555,40.54111796783208],[-3.633048554275189,40.54117795769759],[-3.632972649019127,40.5411919175006],[-3.632971894552543,40.54122793459659],[-3.63266180806446,40.54125669741456],[-3.632226817630155,40.541304073295244],[-3.631986348433804,40.541318931020605],[-3.631919199143482,40.541278743964874],[-3.63186858828256,40.54127451542351],[-3.631799569468553,40.5412748919568]]]]}}",cusec
Alcobendas--2800601005--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163218000,2105.18,7,8.57143,1,,2800601005,Alcobendas,1,-3.63088,40.5422,-3.62764,40.5391,-3.62926,40.5406,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.627644449757579,40.54049568128011],[-3.627690752092526,40.54046842113987],[-3.627699920535724,40.54046388941554],[-3.627708692524131,40.540454837389724],[-3.627717837306125,40.54045030128808],[-3.627734684819294,40.54043665230149],[-3.627750109742892,40.54042304167182],[-3.627759194842448,40.54041401046311],[-3.627780859623588,40.54039586599378],[-3.627802417272555,40.54037320415218],[-3.627809661444742,40.540364178437954],[-3.627823923456333,40.54035059663942],[-3.627838185420122,40.54033701033492],[-3.627845499082761,40.54032796622303],[-3.627867482511726,40.540309807393335],[-3.627879908143381,40.54029621304488],[-3.627887540780629,40.54028718521463],[-3.627902239656676,40.54027360103224],[-3.627916478014423,40.54026001935069],[-3.627931053528672,40.54024637727732],[-3.627945705323266,40.540232811362955],[-3.627960374487471,40.54021920931681],[-3.627967646961225,40.540210183438674],[-3.627982269052336,40.54019659966332],[-3.62799728043126,40.540182974131135],[-3.628019948227191,40.540160342249884],[-3.628034959792331,40.54014673833302],[-3.628051088723519,40.54013316437595],[-3.628074518460994,40.54011499223931],[-3.628082174499377,40.540105946251074],[-3.628097912188519,40.54009233387426],[-3.628137133474506,40.54006063103383],[-3.628145101862652,40.540051524785575],[-3.628160934368767,40.54003795242456],[-3.628176672236465,40.540024362558164],[-3.62819241111029,40.54001075466636],[-3.628208191168299,40.54000168251673],[-3.628219843084697,40.5399880743203],[-3.628235580768944,40.53997446732994],[-3.628251342390957,40.539960895341856],[-3.628267056606481,40.539947305591646],[-3.628282836302845,40.53993819739824],[-3.628290876219938,40.5399291673263],[-3.628307003151178,40.53991551676863],[-3.628338840087058,40.539888335029204],[-3.628354961810288,40.53987476106853],[-3.628387228864719,40.5398520372703],[-3.628400746583208,40.539838441430064],[-3.628417204808063,40.53982486563045],[-3.62843414753646,40.53981575109063],[-3.628442529511869,40.539806683112],[-3.628476633015179,40.53978398983983],[-3.628485376471735,40.53977493790956],[-3.628511421758184,40.53975678749178],[-3.628520253354737,40.539752239516716],[-3.628529061292161,40.53974768716526],[-3.628537803387781,40.53973861722065],[-3.628546611364327,40.53973406937206],[-3.628569026121297,40.539720407093355],[-3.628577815608036,40.53971135490563],[-3.628630561583172,40.53967506937502],[-3.628639416776712,40.53967052126244],[-3.628648224190053,40.53966591485148],[-3.628657020954297,40.539656885140246],[-3.628683834231945,40.53964321241998],[-3.628692936610874,40.53963415942176],[-3.62870179196322,40.5396296293213],[-3.628719708014296,40.53961600951022],[-3.628728881965004,40.53961145515178],[-3.628742819488596,40.539602356919744],[-3.628752040541101,40.53959778878985],[-3.628760824826739,40.53959323654938],[-3.628779148565199,40.53957965054593],[-3.628788346164786,40.539575100558515],[-3.628797520113663,40.53957054709553],[-3.628806693137885,40.5395614747852],[-3.628815819885805,40.53955692518118],[-3.628824988128553,40.53955239336836],[-3.628843318717029,40.539538784795226],[-3.628861707612011,40.539529644303784],[-3.628870905199143,40.539525094309845],[-3.628880397019938,40.53951602025845],[-3.628908320523429,40.539502382883875],[-3.628922600596854,40.53949330078325],[-3.628931797964231,40.53948872826348],[-3.62894133721379,40.539479676471046],[-3.628950481779617,40.5394751402727],[-3.628960092080994,40.53947052946733],[-3.628978794228951,40.53946142779192],[-3.628987902607603,40.53945239185451],[-3.628997483889023,40.53944783525725],[-3.629007017979827,40.53944328342053],[-3.629025773046954,40.53943415982811],[-3.629035289967571,40.53942512166277],[-3.629044824052565,40.53942056982298],[-3.629054015666233,40.53941601534251],[-3.629063579099762,40.53941144532363],[-3.629073112970226,40.539406870960455],[-3.629110917642293,40.53938413843018],[-3.629120475508996,40.53937960537328],[-3.629130009539583,40.5393750490223],[-3.629149106220825,40.53936142271567],[-3.629163428371472,40.53935684479364],[-3.62917294408184,40.53934780662348],[-3.629182477598655,40.53934319621771],[-3.629192424936559,40.539338642115304],[-3.629201935340731,40.53933408588701],[-3.629211876940618,40.539329549831955],[-3.629221800667234,40.53932499675649],[-3.629231358298841,40.539320440268604],[-3.62924128184577,40.5393158682738],[-3.629251223229554,40.53931130969431],[-3.629260738963823,40.5393022760212],[-3.62927063901682,40.53929771766516],[-3.629280556822384,40.53929316371599],[-3.629290090829774,40.5392886073519],[-3.62929962470942,40.53928403747441],[-3.629309571988425,40.53927947885779],[-3.629319105865441,40.53927490897868],[-3.629328687107364,40.53927035325502],[-3.62934483254317,40.539261242924006],[-3.629373416291716,40.539243101006406],[-3.629382637209635,40.539238528322386],[-3.629420412499567,40.53921583188615],[-3.629429585884128,40.539211227926245],[-3.629439143662429,40.53920669033898],[-3.629457443373874,40.539193086340674],[-3.629466664279169,40.539188513650004],[-3.629475808643214,40.53918396389778],[-3.629487189921966,40.539174915537785],[-3.629496021375657,40.53917036748877],[-3.629728220265951,40.53906550641288],[-3.629759947487852,40.539258985566335],[-3.629833933722133,40.539317163387295],[-3.629954686705725,40.53948316655749],[-3.629949396763714,40.539514708443114],[-3.630010176314097,40.53954144510927],[-3.630105720550411,40.53977063057048],[-3.630176307226484,40.53986035776432],[-3.630333648002081,40.54011625509925],[-3.630476955569636,40.54036322441464],[-3.630573563995937,40.540556371756075],[-3.630661918480122,40.54068653799008],[-3.630712810072263,40.54080334580583],[-3.630755671396138,40.54088421870245],[-3.630884487177628,40.540924034601254],[-3.63083978067816,40.541005367563805],[-3.630760900988247,40.54109138700561],[-3.6306044665368,40.54120934093878],[-3.630548932629357,40.541272728650306],[-3.630339572532598,40.541454033150906],[-3.630225228866428,40.541580781113],[-3.630177336542365,40.54159006382288],[-3.629991930736054,40.541726202586375],[-3.629849347823029,40.54183055854701],[-3.629768005282651,40.5418940451286],[-3.629641946930038,40.54199384686442],[-3.629514525306251,40.542098173838255],[-3.629494039769563,40.54211627616717],[-3.629472056081434,40.542134422690054],[-3.629424482002926,40.54217523440167],[-3.629082654723935,40.541965356083395],[-3.628747350355766,40.54174195496453],[-3.62845571307948,40.54157685950199],[-3.628531780485657,40.54149987481386],[-3.628655226541432,40.541404647883326],[-3.628827187594299,40.54128657514617],[-3.628971945153861,40.54121822246616],[-3.629024576018867,40.54112332476511],[-3.629134725839954,40.54086597216069],[-3.629212489024805,40.54069892509014],[-3.629200578982474,40.54068998558135],[-3.629191709993904,40.5406854970109],[-3.629182451643273,40.54068104299202],[-3.629172743646289,40.5406720734711],[-3.629163125194502,40.540667625916015],[-3.629152733272774,40.54066317806751],[-3.629135357665554,40.54065430885358],[-3.629125355237187,40.5406498399631],[-3.629114550080205,40.54064539886567],[-3.629104228844969,40.54064093261013],[-3.629083084956882,40.54063204787073],[-3.62907235078034,40.54062761989618],[-3.629061617243301,40.54062767833597],[-3.629050858770141,40.540623177519834],[-3.629039764324565,40.5406187379904],[-3.629028646432854,40.54061431660528],[-3.629017647216289,40.54061437648744],[-3.629006529116063,40.54060993257914],[-3.628995063481448,40.54060999499835],[-3.628983585271055,40.54060555665183],[-3.628971783107212,40.54060562090075],[-3.62895029162442,40.54060123345692],[-3.62893892635974,40.54060129532419],[-3.628927047444104,40.54060135998633],[-3.628915232549614,40.54059690634882],[-3.628903766908604,40.540596967858114],[-3.628880096886846,40.54059259676382],[-3.628868708007338,40.54059265875271],[-3.628856929461633,40.54059272286134],[-3.628833578211496,40.54058834461715],[-3.628822165716482,40.540588406729974],[-3.628798495702835,40.5405840356189],[-3.62878705368831,40.5405840978889],[-3.628775215653107,40.5405796939118],[-3.628763750014727,40.54057975540716],[-3.628751947854912,40.54057981963359],[-3.628728667346294,40.54057542837079],[-3.628717231237124,40.54057549060175],[-3.628682120352283,40.5405711763172],[-3.628670305479034,40.540566722654475],[-3.628647014077152,40.54056684938446],[-3.628635169644682,40.54056239137453],[-3.628623780769765,40.54056245333923],[-3.628611907755881,40.54056251703599],[-3.628600453202969,40.54055807942344],[-3.628576848890171,40.54055820784169],[-3.628563894716677,40.540553778384],[-3.62855209256097,40.540553842589986],[-3.628540626934928,40.540553904964035],[-3.628528782503241,40.540549446042256],[-3.628517322781929,40.54054950838188],[-3.628505544242976,40.54054957245463],[-3.628482263928705,40.540545199158785],[-3.628470798303972,40.540545261525885],[-3.628459002045159,40.54054532478939],[-3.628447181581584,40.540540902665256],[-3.628435715957517,40.54054096502888],[-3.628423890187648,40.54054102935021],[-3.628412435650583,40.540536591718904],[-3.628400586265323,40.54053665616628],[-3.628389197385822,40.540536717207],[-3.628377353143794,40.54053227718725],[-3.628365893425074,40.540532339511834],[-3.628354067656563,40.540532403826006],[-3.628342223459657,40.54052796830686],[-3.628318955685848,40.540528094842195],[-3.628307500981035,40.54052363828272],[-3.628272394879654,40.54051932474838],[-3.628259116722536,40.540519396950494],[-3.628247290956058,40.54051946125371],[-3.628212184894151,40.5405151513044],[-3.628200406360526,40.54051521534601],[-3.628188928184169,40.54051077331657],[-3.62817712603516,40.54051083748421],[-3.628165347493796,40.5405109006214],[-3.628153498112501,40.5405109650434],[-3.628141654268941,40.54050656553722],[-3.628130218170182,40.540506627709995],[-3.628118439637876,40.540506691743225],[-3.628106566641107,40.54050675628881],[-3.628094764492615,40.54050682044803],[-3.628082919425135,40.540502289412885],[-3.62807112318139,40.54050235353759],[-3.628059321033592,40.540502417693176],[-3.628047855415234,40.54050248001827],[-3.628024209264559,40.540498126636344],[-3.627644449757579,40.54049568128011]]]]}}",cusec
Alcobendas--2800601006--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163239000,2063.87,7,9.28571,2,,2800601006,Alcobendas,1,-3.6318,40.5439,-3.62825,40.5409,-3.63002,40.5424,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.628429731675815,40.54368730255334],[-3.628424981889866,40.54368387799144],[-3.628422937001297,40.543682411659404],[-3.628415485111188,40.54367164154846],[-3.628369073283853,40.54364038005175],[-3.628333773182108,40.54361800841847],[-3.628312758886435,40.54360286167572],[-3.628309637297748,40.5435999102291],[-3.628289778232908,40.54356874303456],[-3.628278304548234,40.543559783045254],[-3.6282493306333,40.543541954390925],[-3.62832777070234,40.54344691219183],[-3.628345988656219,40.54342428643897],[-3.628487262992342,40.543256895402095],[-3.628536908068175,40.54319354613713],[-3.628621593290782,40.54309396982986],[-3.628867803043799,40.54275032536907],[-3.629025268355631,40.542537738119755],[-3.629245176833881,40.54233834731834],[-3.6293527105048,40.54223866944868],[-3.629424482002926,40.54217523440167],[-3.629472056081434,40.542134422690054],[-3.629494039769563,40.54211627616717],[-3.629514525306251,40.542098173838255],[-3.629641946930038,40.54199384686442],[-3.629768005282651,40.5418940451286],[-3.629849347823029,40.54183055854701],[-3.629991930736054,40.541726202586375],[-3.630177336542365,40.54159006382288],[-3.630225228866428,40.541580781113],[-3.630339572532598,40.541454033150906],[-3.630548932629357,40.541272728650306],[-3.6306044665368,40.54120934093878],[-3.630760900988247,40.54109138700561],[-3.63083978067816,40.541005367563805],[-3.630884487177628,40.540924034601254],[-3.63112666199746,40.541021831204915],[-3.63122223130248,40.54105730497271],[-3.631365245349618,40.541115105551214],[-3.631799569468553,40.5412748919568],[-3.631747270178288,40.541324735733326],[-3.631462682766913,40.54159206486882],[-3.63126640079416,40.541795831645366],[-3.631117656033917,40.54199033406063],[-3.630859309845871,40.54214487503684],[-3.630585895944417,40.54246166363851],[-3.630306495856357,40.54273347952948],[-3.630024709669312,40.54294673207979],[-3.629799403555989,40.54320020698064],[-3.629728738618861,40.54321858286601],[-3.629561360729417,40.54339515715483],[-3.629479567378398,40.54344969656696],[-3.629143636727007,40.54375778009791],[-3.628768762495365,40.54388142341833],[-3.628768715050193,40.54388140115436],[-3.62867977828813,40.54383692546587],[-3.628645916901741,40.543805519214466],[-3.628479665664538,40.54370738287801],[-3.628464874092916,40.543702903948976],[-3.628429731675815,40.54368730255334]]]]}}",cusec
Alcobendas--2800601007--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163264000,2378.01,2,10,1,,2800601007,Alcobendas,1,-3.63227,40.5446,-3.62877,40.5425,-3.63052,40.5435,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.629565086478258,40.544217741107346],[-3.629544734901295,40.54421099174902],[-3.629524087174723,40.544204144002265],[-3.629246932779185,40.54411220120203],[-3.629189996631082,40.544088471113305],[-3.629102841318341,40.544050809368386],[-3.629067962015724,40.54403749048385],[-3.628959973184517,40.54398192882947],[-3.628959901995486,40.54398189318152],[-3.628958240693441,40.54398103737392],[-3.628959199397293,40.543980005144036],[-3.628959134112596,40.54397996946394],[-3.628958297430867,40.54397952807967],[-3.628768762495365,40.54388142341833],[-3.629143636727007,40.54375778009791],[-3.629479567378398,40.54344969656696],[-3.629561360729417,40.54339515715483],[-3.629728738618861,40.54321858286601],[-3.629799403555989,40.54320020698064],[-3.630024709669312,40.54294673207979],[-3.630306495856357,40.54273347952948],[-3.630585895944417,40.54246166363851],[-3.630699512210647,40.54253312976166],[-3.630925912794678,40.54267604729303],[-3.631318870774804,40.54290364586363],[-3.631837014320125,40.54321611758104],[-3.631887105802077,40.54324735755982],[-3.632274617818607,40.54348396897387],[-3.632251363709937,40.543605720448284],[-3.631712557687993,40.54391949162364],[-3.631522031339093,40.5440646471371],[-3.631327862503992,40.544295487554],[-3.6313005328064,40.54433164983315],[-3.631104277321132,40.544616004926525],[-3.631104230720231,40.54461607274758],[-3.631103939390585,40.544616488746776],[-3.631095504082523,40.5446142375621],[-3.631095670659162,40.54461374116456],[-3.631095463498415,40.54461368824294],[-3.630973640306459,40.544581717189594],[-3.630756543576099,40.544523765694905],[-3.629930209744085,40.54432106913144],[-3.629835085508365,40.54429457824165],[-3.629602331632651,40.54422831275743],[-3.629565086478258,40.544217741107346]]]]}}",cusec
Alcobendas--2800601008--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163284000,1993.27,3,0,0,,2800601008,Alcobendas,1,-3.63307,40.5435,-3.63059,40.5412,-3.63183,40.5424,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.630585895944417,40.54246166363851],[-3.630859309845871,40.54214487503684],[-3.631117656033917,40.54199033406063],[-3.63126640079416,40.541795831645366],[-3.631462682766913,40.54159206486882],[-3.631747270178288,40.541324735733326],[-3.631799569468553,40.5412748919568],[-3.63186858828256,40.54127451542351],[-3.631919199143482,40.541278743964874],[-3.631986348433804,40.541318931020605],[-3.632226817630155,40.541304073295244],[-3.63266180806446,40.54125669741456],[-3.632971894552543,40.54122793459659],[-3.633065597632477,40.54130399391585],[-3.633063840655627,40.54182656939084],[-3.633034195683692,40.54193031220436],[-3.632995679463528,40.542070151703456],[-3.632947285073805,40.542183036710654],[-3.632848303510719,40.5422916799429],[-3.632824714188346,40.542336880522534],[-3.632709061501978,40.542594248673524],[-3.632673007862295,40.54268453929958],[-3.632638649151047,40.542837883615285],[-3.6325316521,40.543153743801504],[-3.632444825504749,40.543374958908075],[-3.632413392315758,40.543406643986756],[-3.632274617818607,40.54348396897387],[-3.631887105802077,40.54324735755982],[-3.631837014320125,40.54321611758104],[-3.631318870774804,40.54290364586363],[-3.630925912794678,40.54267604729303],[-3.630699512210647,40.54253312976166],[-3.630585895944417,40.54246166363851]]]]}}",cusec
Alcobendas--2800601009--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163306000,2320.08,12,10.625,2,,2800601009,Alcobendas,1,-3.63666,40.5439,-3.63227,40.541,-3.63447,40.5425,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.632736771630353,40.543810318456494],[-3.632651116264534,40.54380623262941],[-3.632463939478535,40.54383882267403],[-3.632288053894873,40.543583011008586],[-3.632274617818607,40.54348396897387],[-3.632413392315758,40.543406643986756],[-3.632444825504749,40.543374958908075],[-3.6325316521,40.543153743801504],[-3.632638649151047,40.542837883615285],[-3.632673007862295,40.54268453929958],[-3.632709061501978,40.542594248673524],[-3.632824714188346,40.542336880522534],[-3.632848303510719,40.5422916799429],[-3.632947285073805,40.542183036710654],[-3.632995679463528,40.542070151703456],[-3.633034195683692,40.54193031220436],[-3.633063840655627,40.54182656939084],[-3.633065597632477,40.54130399391585],[-3.632971894552543,40.54122793459659],[-3.632972649019127,40.5411919175006],[-3.633048554275189,40.54117795769759],[-3.633316962324555,40.54111796783208],[-3.633744584884213,40.541030037892654],[-3.633883204545226,40.541173390576745],[-3.634087335726875,40.541334450866515],[-3.634147835547146,40.5414106906201],[-3.634232499940397,40.5415048388597],[-3.634301130214348,40.541581051916765],[-3.634350853504784,40.54157627539428],[-3.634437063996308,40.541598311598385],[-3.63445897741871,40.54161167754599],[-3.634706088769175,40.54175449737403],[-3.634983837538908,40.54189712577099],[-3.635035357069412,40.54192385210769],[-3.635095781655152,40.54195057001196],[-3.635416703081988,40.542092942021696],[-3.635458993367628,40.54211520097687],[-3.635518753730272,40.54215094469393],[-3.635634950175175,40.54218630223612],[-3.636289196102406,40.542380953819496],[-3.636568262005428,40.54246499456377],[-3.636603520878926,40.5424827874031],[-3.636656201726919,40.54251406510063],[-3.636604032849284,40.542536864818125],[-3.636207723404143,40.54270119928052],[-3.636179907370549,40.54275987855622],[-3.63602439655054,40.54282381392236],[-3.63572587029,40.542942555956145],[-3.635243707816215,40.54312090790355],[-3.635285129164266,40.54320174735162],[-3.635310833665605,40.54350341838129],[-3.635316896209922,40.543638495526665],[-3.635319278005658,40.54373759437809],[-3.634583653546494,40.543795655161155],[-3.633837499636031,40.54384479709639],[-3.633049182365392,40.54387615921926],[-3.632898513851869,40.54386345604271],[-3.632736771630353,40.543810318456494]]]]}}",cusec
Alcobendas--2800601011--raspberryOld,"scraping-fotocasa-raspberryOld--12_5_2018,_2_27_58_PM",fotocasa,raspberryOld,1544163330000,2800,1,0,0,,2800601011,Alcobendas,1,-3.6366,40.5437,-3.63524,40.5428,-3.63592,40.5433,"{'geometry':{'type':'MultiPolygon','coordinates':[[[[-3.635243707816215,40.54312090790355],[-3.63572587029,40.542942555956145],[-3.63602439655054,40.54282381392236],[-3.636036712209538,40.54284179088775],[-3.636077934334191,40.54290460891067],[-3.636098885419807,40.542936006584966],[-3.636141560444099,40.542998852620386],[-3.636182332798902,40.54305717315102],[-3.636209291641358,40.543097596140065],[-3.636214914853544,40.543106552421854],[-3.636335068722708,40.543286092395505],[-3.636378062682413,40.54334890054684],[-3.636396066731087,40.54337583248513],[-3.636494116984792,40.54351942703275],[-3.6365150684676,40.54355082552617],[-3.636600806283211,40.54364046523995],[-3.636339161988899,40.54367793483635],[-3.635536864069961,40.54371836015615],[-3.635319278005658,40.54373759437809],[-3.635316896209922,40.543638495526665],[-3.635310833665605,40.54350341838129],[-3.635285129164266,40.54320174735162],[-3.635243707816215,40.54312090790355]]]]}}",cusec
