piece_id,scraping_id,app_id,device_id,date_scraped,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data,piece_name,city_name,scraped,bounding_box1_x,bounding_box1_y,bounding_box2_x,bounding_box2_y,center_point_x,center_point_y
Colmenar Viejo--piece--0-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858178000,0,0,0,0,,piece--0-0,Colmenar Viejo,1,-3.79352,40.6763,-3.78827,40.6708,-3.7909,40.6735
Colmenar Viejo--piece--0-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858186000,0,0,0,0,,piece--0-1,Colmenar Viejo,1,-3.79352,40.6708,-3.78827,40.6653,-3.7909,40.668
Colmenar Viejo--piece--0-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858196000,0,0,0,0,,piece--0-2,Colmenar Viejo,1,-3.79352,40.6653,-3.78827,40.6598,-3.7909,40.6625
Colmenar Viejo--piece--0-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858228000,0,0,0,0,,piece--0-3,Colmenar Viejo,1,-3.79352,40.6598,-3.78827,40.6543,-3.7909,40.657
Colmenar Viejo--piece--0-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858234000,2312.14,4,9.60227,2,,piece--0-4,Colmenar Viejo,1,-3.79352,40.6543,-3.78827,40.6488,-3.7909,40.6515
Colmenar Viejo--piece--0-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858240000,2309.09,1,0,0,,piece--0-5,Colmenar Viejo,1,-3.79352,40.6488,-3.78827,40.6432,-3.7909,40.646
Colmenar Viejo--piece--0-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858264000,0,0,0,0,,piece--0-6,Colmenar Viejo,1,-3.79352,40.6432,-3.78827,40.6377,-3.7909,40.6405
Colmenar Viejo--piece--1-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858279000,1410.93,1,0,0,,piece--1-0,Colmenar Viejo,1,-3.78827,40.6763,-3.78302,40.6708,-3.78565,40.6735
Colmenar Viejo--piece--1-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858289000,0,0,0,0,,piece--1-1,Colmenar Viejo,1,-3.78827,40.6708,-3.78302,40.6653,-3.78565,40.668
Colmenar Viejo--piece--1-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858310000,0,0,10.7143,1,,piece--1-2,Colmenar Viejo,1,-3.78827,40.6653,-3.78302,40.6598,-3.78565,40.6625
Colmenar Viejo--piece--1-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858336000,0,0,0,0,,piece--1-3,Colmenar Viejo,1,-3.78827,40.6598,-3.78302,40.6543,-3.78565,40.657
Colmenar Viejo--piece--1-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858355000,0,0,0,0,,piece--1-4,Colmenar Viejo,1,-3.78827,40.6543,-3.78302,40.6488,-3.78565,40.6515
Colmenar Viejo--piece--1-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858367000,1664.81,9,0,0,,piece--1-5,Colmenar Viejo,1,-3.78827,40.6488,-3.78302,40.6432,-3.78565,40.646
Colmenar Viejo--piece--1-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858377000,0,0,0,0,,piece--1-6,Colmenar Viejo,1,-3.78827,40.6432,-3.78302,40.6377,-3.78565,40.6405
Colmenar Viejo--piece--2-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858395000,1011.13,5,0,0,,piece--2-0,Colmenar Viejo,1,-3.78302,40.6763,-3.77777,40.6708,-3.7804,40.6735
Colmenar Viejo--piece--2-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858401000,1560.01,23,0,0,,piece--2-1,Colmenar Viejo,1,-3.78302,40.6708,-3.77777,40.6653,-3.7804,40.668
Colmenar Viejo--piece--2-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858414000,1469.16,3,0,0,,piece--2-2,Colmenar Viejo,1,-3.78302,40.6653,-3.77777,40.6598,-3.7804,40.6625
Colmenar Viejo--piece--2-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858420000,1661.83,4,0,0,,piece--2-3,Colmenar Viejo,1,-3.78302,40.6598,-3.77777,40.6543,-3.7804,40.657
Colmenar Viejo--piece--2-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858458000,2016.9,7,0,0,,piece--2-4,Colmenar Viejo,1,-3.78302,40.6543,-3.77777,40.6488,-3.7804,40.6515
Colmenar Viejo--piece--2-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858476000,1969.7,1,0,0,,piece--2-5,Colmenar Viejo,1,-3.78302,40.6488,-3.77777,40.6432,-3.7804,40.646
Colmenar Viejo--piece--2-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858494000,0,0,0,0,,piece--2-6,Colmenar Viejo,1,-3.78302,40.6432,-3.77777,40.6377,-3.7804,40.6405
Colmenar Viejo--piece--3-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858500000,2035.98,5,0,0,,piece--3-0,Colmenar Viejo,1,-3.77777,40.6763,-3.77252,40.6708,-3.77515,40.6735
Colmenar Viejo--piece--3-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858506000,2253.07,6,0,0,,piece--3-1,Colmenar Viejo,1,-3.77777,40.6708,-3.77252,40.6653,-3.77515,40.668
Colmenar Viejo--piece--3-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858515000,1605.33,6,4.53333,1,,piece--3-2,Colmenar Viejo,1,-3.77777,40.6653,-3.77252,40.6598,-3.77515,40.6625
Colmenar Viejo--piece--3-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858523000,1916.08,10,0,0,,piece--3-3,Colmenar Viejo,1,-3.77777,40.6598,-3.77252,40.6543,-3.77515,40.657
Colmenar Viejo--piece--3-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858529000,1415.45,30,0,0,,piece--3-4,Colmenar Viejo,1,-3.77777,40.6543,-3.77252,40.6488,-3.77515,40.6515
Colmenar Viejo--piece--3-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858542000,2118.06,1,0,0,,piece--3-5,Colmenar Viejo,1,-3.77777,40.6488,-3.77252,40.6432,-3.77515,40.646
Colmenar Viejo--piece--3-6--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858547000,0,0,0,0,,piece--3-6,Colmenar Viejo,1,-3.77777,40.6432,-3.77252,40.6377,-3.77515,40.6405
Colmenar Viejo--piece--4-0--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858555000,1612.9,1,0,0,,piece--4-0,Colmenar Viejo,1,-3.77252,40.6763,-3.76727,40.6708,-3.7699,40.6735
Colmenar Viejo--piece--4-1--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858563000,1599.03,2,0,0,,piece--4-1,Colmenar Viejo,1,-3.77252,40.6708,-3.76727,40.6653,-3.7699,40.668
Colmenar Viejo--piece--4-2--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858572000,1565.07,21,6.75036,2,,piece--4-2,Colmenar Viejo,1,-3.77252,40.6653,-3.76727,40.6598,-3.7699,40.6625
Colmenar Viejo--piece--4-3--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858582000,1521.17,30,11.6,1,,piece--4-3,Colmenar Viejo,1,-3.77252,40.6598,-3.76727,40.6543,-3.7699,40.657
Colmenar Viejo--piece--4-4--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858588000,1751.93,8,0,0,,piece--4-4,Colmenar Viejo,1,-3.77252,40.6543,-3.76727,40.6488,-3.7699,40.6515
Colmenar Viejo--piece--4-5--gCloud,"scraping-fotocasa-gCloud--12_3_2018,_2_46_43_PM",fotocasa,gCloud,1543858602000,1716.98,3,0,0,,piece--4-5,Colmenar Viejo,1,-3.77252,40.6488,-3.76727,40.6432,-3.7699,40.646
