cusec,piece_id,average_prize_buy,number_of_ads_buy,average_prize_rent,number_of_ads_rent,extra_data
piece,Madrid--piece--11-10--,0,0,0,0,
piece,Madrid--piece--11-11--,0,0,0,0,
piece,Madrid--piece--11-12--,0,0,0,0,
piece,Madrid--piece--11-13--,3320,1,0,0,
piece,Madrid--piece--11-14--,1692.1,2,0,0,
piece,Madrid--piece--11-15--,0,0,0,0,
piece,Madrid--piece--11-16--,0,0,0,0,
piece,Madrid--piece--11-17--,0,0,0,0,
piece,Madrid--piece--11-18--,0,0,0,0,
piece,Madrid--piece--11-19--,0,0,0,0,
piece,Madrid--piece--11-2--,0,0,0,0,
piece,Madrid--piece--11-20--,0,0,0,0,
piece,Madrid--piece--11-21--,3192.08,5,9.75309,1,
piece,Madrid--piece--11-22--,2291.96,30,12.8897,6,
piece,Madrid--piece--11-23--,2375.77,6,10.8434,2,
piece,Madrid--piece--11-24--,1877.81,15,10.7292,2,
piece,Madrid--piece--11-25--,2133.31,28,14.5395,6,
piece,Madrid--piece--11-26--,2156.1,29,12.3447,4,
piece,Madrid--piece--11-27--,2299.78,18,10.2037,3,
piece,Madrid--piece--11-28--,2139.2,19,11.6518,4,
piece,Madrid--piece--11-29--,2329.58,3,0,0,
piece,Madrid--piece--11-3--,0,0,0,0,
piece,Madrid--piece--11-30--,0,0,0,0,
piece,Madrid--piece--11-31--,0,0,0,0,
piece,Madrid--piece--11-32--,0,0,0,0,
piece,Madrid--piece--11-33--,0,0,0,0,
piece,Madrid--piece--11-34--,2238.25,4,0,0,
piece,Madrid--piece--11-35--,2286.7,12,6.55172,1,
piece,Madrid--piece--11-36--,2212.35,5,7.36742,2,
piece,Madrid--piece--11-37--,0,0,0,0,
piece,Madrid--piece--11-4--,0,0,0,0,
piece,Madrid--piece--11-5--,0,0,0,0,
piece,Madrid--piece--11-6--,0,0,0,0,
piece,Madrid--piece--11-7--,2382.04,3,0,0,
piece,Madrid--piece--11-8--,3345.16,29,9.88918,7,
piece,Madrid--piece--11-9--,0,0,0,0,
piece,Madrid--piece--12-0--,0,0,0,0,
piece,Madrid--piece--12-1--,0,0,0,0,
piece,Madrid--piece--12-10--,5.28926,2,0,0,
piece,Madrid--piece--12-11--,0,0,0,0,
piece,Madrid--piece--12-12--,0,0,0,0,
piece,Madrid--piece--12-13--,0,0,0,0,
piece,Madrid--piece--12-14--,0,0,0,0,
piece,Madrid--piece--12-15--,0,0,0,0,
piece,Madrid--piece--12-16--,0,0,16,1,
piece,Madrid--piece--12-17--,2133.34,7,12.0815,4,
piece,Madrid--piece--12-18--,3239.98,7,11.2805,1,
piece,Madrid--piece--12-19--,0,0,0,0,
piece,Madrid--piece--12-2--,0,0,0,0,
piece,Madrid--piece--12-20--,0,0,0,0,
piece,Madrid--piece--12-21--,2989.96,24,14.0895,9,
piece,Madrid--piece--12-22--,2517.76,28,11.9866,5,
piece,Madrid--piece--12-23--,2296.73,9,0,0,
piece,Madrid--piece--12-24--,1830.8,28,11.6884,3,
piece,Madrid--piece--12-25--,2012.61,27,13.3089,5,
piece,Madrid--piece--12-26--,2049.62,17,0,0,
piece,Madrid--piece--12-27--,1904.74,8,0,0,
piece,Madrid--piece--12-28--,1845.95,11,0,0,
piece,Madrid--piece--12-29--,0,0,0,0,
piece,Madrid--piece--12-3--,0,0,0,0,
piece,Madrid--piece--12-30--,0,0,0,0,
piece,Madrid--piece--12-31--,0,0,0,0,
piece,Madrid--piece--12-32--,0,0,0,0,
piece,Madrid--piece--12-33--,0,0,0,0,
piece,Madrid--piece--12-34--,0,0,0,0,
piece,Madrid--piece--12-35--,0,0,0,0,
piece,Madrid--piece--12-36--,0,0,0,0,
piece,Madrid--piece--12-37--,2762.05,7,10.5208,2,
piece,Madrid--piece--12-4--,0,0,0,0,
piece,Madrid--piece--12-5--,0,0,0,0,
piece,Madrid--piece--12-6--,3916.08,1,0,0,
piece,Madrid--piece--12-7--,3218.41,15,12.5066,2,
piece,Madrid--piece--12-8--,2224.68,24,9.82414,4,
piece,Madrid--piece--12-9--,258.608,9,11.5278,2,
piece,Madrid--piece--13-0--,0,0,0,0,
piece,Madrid--piece--13-1--,0,0,0,0,
piece,Madrid--piece--13-10--,1248.17,10,11.0294,1,
piece,Madrid--piece--13-11--,3300,1,0,0,
piece,Madrid--piece--13-12--,2995,1,0,0,
piece,Madrid--piece--13-13--,0,0,0,0,
piece,Madrid--piece--13-14--,0,0,0,0,
piece,Madrid--piece--13-15--,0,0,0,0,
piece,Madrid--piece--13-16--,0,0,0,0,
piece,Madrid--piece--13-17--,4183.86,8,20,1,
piece,Madrid--piece--13-18--,3243.67,12,14.9666,4,
piece,Madrid--piece--13-19--,0,0,0,0,
piece,Madrid--piece--13-2--,0,0,0,0,
piece,Madrid--piece--13-20--,3202.23,2,0,0,
piece,Madrid--piece--13-21--,2799.65,18,11.4591,4,
piece,Madrid--piece--13-22--,3050.77,3,11.9655,3,
piece,Madrid--piece--13-23--,2102.08,3,8.21918,1,
piece,Madrid--piece--13-24--,2369.85,18,0,0,
piece,Madrid--piece--13-25--,2564.08,20,12.5415,7,
piece,Madrid--piece--13-26--,1778.36,30,12.391,3,
piece,Madrid--piece--13-27--,1991.16,30,9.9351,4,
piece,Madrid--piece--13-28--,2559.85,9,9.69224,3,
